,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
8633,0.0,0.0,83.33333333,150,0,3,2.0,8
8634,114.0,-9.86,0.0,10,2,18,4.0,11
8635,120.06,-12.52,0.0,110,1,20,10.0,20
8636,120.57,-12.72,0.0,70,2,9,8.5,3
8637,121.04,-12.9,0.0,90,1,15,5.75,19
8638,0.0,0.0,83.33333333,80,0,13,0.5,6
8639,120.25,-12.6,0.0,80,2,11,7.0,5
8640,120.55,-12.71,0.0,170,1,13,7.25,16
8641,100.5,-0.49,0.0,200,0,14,8.0,17
8642,120.17,-12.56,0.0,40,2,7,4.25,8
8643,0.0,0.0,83.33333333,150,0,13,6.0,19
8644,121.0,-12.88,0.0,100,1,16,7.25,7
8645,100.71,-0.7,0.0,140,0,6,8.25,5
8646,121.67,-13.13,0.0,60,1,14,9.25,2
8647,120.91,-12.85,0.0,190,1,18,5.75,8
8648,101.0,-0.97,0.0,100,0,14,6.0,17
8649,121.87,-13.2,0.0,100,2,6,7.25,7
8650,0.0,0.0,83.33333333,110,0,9,1.25,3
8651,121.06,-12.9,0.0,120,2,14,8.75,6
8652,121.33,-13.01,0.0,10,2,4,7.25,9
8653,0.0,0.0,83.33333333,120,0,15,0.25,9
8654,120.06,-12.52,0.0,120,2,8,6.25,18
8655,100.5,-0.49,0.0,200,0,19,2.5,18
8656,119.83,-12.43,0.0,40,1,12,0.0,16
8657,0.0,0.0,83.33333333,180,0,10,4.5,2
8658,100.67,-0.65,0.0,150,0,15,2.5,18
8659,0.0,0.0,83.33333333,200,0,1,4.0,19
8660,0.0,0.0,83.33333333,10,0,20,4.0,19
8661,0.0,0.0,83.33333333,30,0,20,2.5,2
8662,119.33,-12.24,0.0,60,1,7,4.5,8
8663,0.0,0.0,83.33333333,30,0,10,6.75,2
8664,120.55,-12.71,0.0,170,1,20,8.0,13
8665,119.2,-12.18,0.0,50,1,10,1.5,20
8666,100.59,-0.58,0.0,170,0,9,8.75,6
8667,120.81,-12.81,0.0,90,2,9,0.75,4
8668,119.94,-12.48,0.0,110,2,4,1.0,5
8669,0.0,0.0,83.33333333,190,0,16,3.0,17
8670,118.0,-11.69,0.0,120,1,4,9.75,6
8671,119.67,-12.37,0.0,160,2,9,9.0,13
8672,116.0,-10.81,0.0,10,2,3,9.5,15
8673,101.82,-1.72,0.0,110,0,6,9.25,1
8674,120.1,-12.54,0.0,140,1,2,2.75,19
8675,100.5,-0.49,0.0,200,0,13,9.25,10
8676,120.48,-12.68,0.0,140,2,5,9.5,2
8677,121.56,-13.09,0.0,60,2,2,3.25,18
8678,119.03,-12.12,0.0,200,2,19,2.75,7
8679,118.9,-12.06,0.0,200,1,3,9.5,4
8680,119.7,-12.38,0.0,180,2,14,4.5,18
8681,120.6,-12.73,0.0,200,1,9,5.25,17
8682,100.71,-0.7,0.0,140,0,2,7.25,6
8683,119.56,-12.32,0.0,180,1,18,3.75,7
8684,119.81,-12.43,0.0,180,1,2,4.75,5
8685,124.67,-14.18,0.0,10,1,14,1.75,4
8686,0.0,0.0,83.33333333,60,0,13,6.0,12
8687,102.5,-2.33,0.0,120,0,1,3.75,10
8688,119.64,-12.36,0.0,110,2,15,2.5,16
8689,120.0,-12.5,0.0,110,2,17,1.25,3
8690,122.27,-13.35,0.0,50,2,12,3.5,17
8691,101.0,-0.97,0.0,100,0,17,0.0,9
8692,120.5,-12.69,0.0,120,1,11,7.25,3
8693,121.24,-12.98,0.0,150,1,14,5.75,9
8694,119.83,-12.43,0.0,80,1,10,6.25,13
8695,0.0,0.0,83.33333333,100,0,7,1.5,15
8696,120.29,-12.61,0.0,70,2,9,2.5,9
8697,119.47,-12.29,0.0,150,2,8,8.75,6
8698,120.93,-12.86,0.0,50,2,5,2.5,4
8699,119.82,-12.43,0.0,190,1,13,8.0,14
8700,119.49,-12.3,0.0,130,1,9,5.75,19
8701,120.89,-12.84,0.0,30,1,20,4.0,10
8702,101.67,-1.59,0.0,60,0,15,0.25,18
8703,119.89,-12.46,0.0,60,1,13,4.25,16
8704,119.88,-12.45,0.0,110,1,1,8.5,4
8705,121.11,-12.93,0.0,60,1,18,0.5,19
8706,120.33,-12.63,0.0,160,1,8,6.25,11
8707,118.86,-12.04,0.0,70,1,5,8.25,6
8708,0.0,0.0,83.33333333,60,0,2,0.5,9
8709,119.87,-12.45,0.0,150,1,10,4.25,13
8710,120.83,-12.82,0.0,40,1,3,1.0,10
8711,0.0,0.0,83.33333333,40,0,2,5.5,6
8712,120.25,-12.6,0.0,80,2,17,5.25,12
8713,119.56,-12.32,0.0,30,2,2,6.25,5
8714,120.44,-12.67,0.0,150,1,2,8.25,14
8715,119.52,-12.31,0.0,110,2,15,2.25,20
8716,119.67,-12.37,0.0,120,1,1,9.75,3
8717,0.0,0.0,83.33333333,80,0,1,9.75,10
8718,0.0,0.0,83.33333333,20,0,19,6.5,16
8719,120.83,-12.82,0.0,40,2,12,0.25,14
8720,0.0,0.0,83.33333333,120,0,9,7.0,19
8721,120.35,-12.64,0.0,190,1,10,4.25,18
8722,118.81,-12.02,0.0,140,1,13,2.0,2
8723,0.0,0.0,83.33333333,60,0,13,7.75,3
8724,100.83,-0.81,0.0,120,0,11,6.5,1
8725,120.95,-12.87,0.0,70,2,13,4.5,18
8726,120.0,-12.5,0.0,50,1,20,7.75,1
8727,122.67,-13.49,0.0,10,2,18,6.0,15
8728,0.0,0.0,83.33333333,110,0,4,6.5,18
8729,122.33,-13.37,0.0,120,2,11,9.75,15
8730,118.06,-11.71,0.0,110,1,2,8.75,9
8731,120.3,-12.62,0.0,110,2,13,3.5,20
8732,121.47,-13.06,0.0,100,2,4,3.75,16
8733,118.08,-11.72,0.0,80,2,18,1.25,3
8734,0.0,0.0,83.33333333,10,0,10,7.0,2
8735,100.91,-0.88,0.0,110,0,17,8.25,19
8736,118.83,-12.03,0.0,40,1,16,6.75,10
8737,117.56,-11.5,0.0,60,1,3,9.0,18
8738,101.0,-0.97,0.0,100,0,18,2.75,6
8739,118.67,-11.97,0.0,80,1,9,5.5,2
8740,101.05,-1.02,0.0,190,0,13,8.25,20
8741,120.71,-12.78,0.0,140,1,20,2.0,2
8742,120.56,-12.71,0.0,60,1,5,8.25,11
8743,121.33,-13.01,0.0,20,1,1,7.5,7
8744,0.0,0.0,83.33333333,40,0,20,8.5,6
8745,120.95,-12.87,0.0,70,1,16,1.5,18
8746,0.0,0.0,83.33333333,60,0,18,7.75,2
8747,119.95,-12.48,0.0,130,2,20,3.75,4
8748,120.32,-12.62,0.0,190,2,13,2.75,1
8749,120.91,-12.85,0.0,110,2,13,5.25,2
8750,119.78,-12.41,0.0,150,1,15,2.75,20
8751,137.33,-10.57,16.66666667,150,2,1,0.0,5
8752,120.11,-12.54,0.0,120,1,1,0.25,9
8753,120.18,-12.57,0.0,190,2,11,4.75,8
8754,0.0,0.0,83.33333333,110,0,7,8.0,8
8755,121.17,-12.95,0.0,160,1,9,0.25,4
8756,120.89,-12.84,0.0,120,2,6,7.25,13
8757,116.67,-11.11,0.0,50,2,5,2.0,15
8758,120.23,-12.59,0.0,200,1,14,0.5,18
8759,0.0,0.0,83.33333333,10,0,11,9.5,6
8760,0.0,0.0,83.33333333,70,0,1,0.5,14
8761,121.04,-12.9,0.0,180,1,7,4.0,17
8762,121.5,-13.07,0.0,40,2,5,1.25,2
8763,0.0,0.0,83.33333333,140,0,19,5.75,1
8764,119.52,-12.31,0.0,70,1,3,4.75,10
8765,120.62,-12.74,0.0,130,2,18,3.0,7
8766,121.62,-13.12,0.0,160,1,20,1.0,11
8767,120.0,-12.5,0.0,10,1,8,2.0,5
8768,100.59,-0.58,0.0,170,0,2,1.0,1
8769,121.33,-13.01,0.0,60,2,10,8.25,10
8770,121.6,-13.11,0.0,50,2,7,7.75,6
8771,0.0,0.0,83.33333333,170,0,5,6.75,19
8772,116.53,-11.05,0.0,50,1,17,5.25,15
8773,100.91,-0.88,0.0,110,0,12,6.75,11
8774,118.62,-11.95,0.0,150,1,19,6.0,11
8775,119.86,-12.44,0.0,140,1,2,0.25,1
8776,101.0,-0.97,0.0,100,0,10,3.25,9
8777,0.0,0.0,83.33333333,170,0,11,3.0,19
8778,0.0,0.0,83.33333333,80,0,12,2.5,10
8779,119.6,-12.34,0.0,50,1,17,1.0,20
8780,0.0,0.0,83.33333333,120,0,6,4.75,5
8781,100.53,-0.52,0.0,190,0,9,0.25,12
8782,103.0,-2.75,0.0,100,0,12,1.5,16
8783,120.25,-12.6,0.0,80,1,2,1.75,6
8784,0.0,0.0,83.33333333,150,0,11,5.25,18
8785,120.95,-12.86,0.0,190,2,11,3.0,16
8786,119.33,-12.24,0.0,90,2,12,9.5,9
8787,119.33,-12.24,0.0,150,1,11,2.25,4
8788,118.25,-11.79,0.0,80,2,15,9.75,4
8789,120.0,-12.5,0.0,80,1,17,2.75,4
8790,0.0,0.0,83.33333333,20,0,9,8.0,7
8791,119.21,-12.19,0.0,160,2,2,6.25,19
8792,117.87,-11.63,0.0,50,2,9,5.0,18
8793,100.63,-0.61,0.0,160,0,15,4.5,1
8794,122.0,-13.25,0.0,20,1,13,9.5,12
8795,0.0,0.0,83.33333333,60,0,5,1.0,17
8796,0.0,0.0,83.33333333,40,0,19,5.0,6
8797,119.52,-12.31,0.0,70,2,8,2.25,10
8798,119.53,-12.31,0.0,170,2,1,1.75,9
8799,119.59,-12.34,0.0,130,1,16,2.75,5
8800,120.07,-12.53,0.0,190,1,13,5.75,16
8801,120.72,-12.78,0.0,130,2,16,7.25,3
8802,0.0,0.0,83.33333333,70,0,14,4.5,16
8803,118.57,-11.93,0.0,70,1,19,10.0,12
8804,119.92,-12.47,0.0,80,2,4,8.5,14
8805,0.0,0.0,83.33333333,30,0,6,5.5,12
8806,119.11,-12.15,0.0,90,1,5,6.5,13
8807,120.67,-12.76,0.0,70,2,9,7.5,1
8808,109.25,-7.01,0.0,100,0,4,0.0,10
8809,0.0,0.0,83.33333333,60,0,9,1.75,10
8810,0.0,0.0,83.33333333,80,0,5,10.0,12
8811,115.56,-10.61,0.0,30,1,6,8.0,9
8812,119.37,-12.25,0.0,200,1,9,7.25,10
8813,120.0,-12.5,0.0,10,2,5,9.5,7
8814,120.8,-12.81,0.0,50,2,17,8.5,9
8815,110.0,-7.69,0.0,10,0,12,1.25,18
8816,121.43,-13.04,0.0,140,1,16,5.0,6
8817,100.71,-0.7,0.0,140,0,11,0.5,6
8818,0.0,0.0,83.33333333,160,0,19,5.25,7
8819,0.0,0.0,83.33333333,120,0,19,2.25,4
8820,101.67,-1.59,0.0,120,0,9,3.0,5
8821,119.77,-12.41,0.0,200,2,12,2.0,20
8822,0.0,0.0,83.33333333,70,0,1,9.75,14
8823,121.18,-12.95,0.0,130,2,3,1.75,20
8824,120.26,-12.6,0.0,180,1,7,0.5,2
8825,0.0,0.0,83.33333333,100,0,7,3.75,5
8826,0.0,0.0,83.33333333,80,0,18,9.75,16
8827,117.78,-11.59,0.0,30,2,7,4.75,9
8828,120.86,-12.83,0.0,170,1,5,3.5,2
8829,119.64,-12.36,0.0,150,2,7,1.5,7
8830,120.31,-12.62,0.0,170,1,7,8.5,2
8831,121.92,-13.22,0.0,80,1,18,8.25,8
8832,0.0,0.0,83.33333333,30,0,1,1.5,8
8833,0.0,0.0,83.33333333,130,0,11,5.75,15
8834,119.33,-12.24,0.0,90,1,1,6.25,4
8835,118.06,-11.71,0.0,120,2,2,1.0,4
8836,118.17,-11.76,0.0,40,2,2,8.0,18
8837,0.0,0.0,83.33333333,60,0,19,10.0,16
8838,119.2,-12.18,0.0,150,1,13,6.5,1
8839,118.0,-11.69,0.0,20,1,4,3.75,7
8840,0.0,0.0,83.33333333,50,0,6,1.75,13
8841,118.81,-12.03,0.0,90,1,15,3.75,19
8842,100.59,-0.58,0.0,170,0,14,9.5,18
8843,0.0,0.0,83.33333333,50,0,20,1.75,12
8844,100.56,-0.55,0.0,180,0,18,0.0,9
8845,120.93,-12.86,0.0,180,2,16,9.5,18
8846,120.71,-12.78,0.0,140,2,5,4.75,10
8847,0.0,0.0,83.33333333,100,0,12,5.75,17
8848,120.15,-12.56,0.0,130,2,13,2.5,5
8849,0.0,0.0,83.33333333,10,0,10,7.0,19
8850,120.11,-12.54,0.0,60,1,11,9.75,20
8851,118.83,-12.03,0.0,80,2,4,1.25,7
8852,0.0,0.0,83.33333333,70,0,11,2.25,5
8853,118.94,-12.08,0.0,120,1,18,1.75,16
8854,118.77,-12.01,0.0,130,2,4,3.75,1
8855,119.33,-12.24,0.0,60,1,12,6.75,11
8856,119.1,-12.14,0.0,140,1,11,3.0,9
8857,123.67,-13.84,0.0,20,1,10,9.5,16
8858,120.5,-12.69,0.0,160,2,4,7.75,20
8859,120.0,-12.5,0.0,70,2,7,7.5,6
8860,119.39,-12.26,0.0,110,1,9,2.25,12
8861,0.0,0.0,83.33333333,120,0,7,10.0,16
8862,119.0,-12.1,0.0,200,1,13,0.25,3
8863,123.43,-13.76,0.0,70,1,20,0.5,1
8864,0.0,0.0,83.33333333,20,0,15,8.5,8
8865,101.43,-1.37,0.0,140,0,3,5.0,8
8866,119.93,-12.47,0.0,100,1,6,7.75,17
8867,118.92,-12.07,0.0,130,2,18,9.75,16
8868,101.43,-1.37,0.0,140,0,12,3.25,2
8869,119.17,-12.17,0.0,80,2,15,4.0,3
8870,119.8,-12.42,0.0,200,2,16,1.5,20
8871,0.0,0.0,83.33333333,20,0,3,1.75,12
8872,0.0,0.0,83.33333333,180,0,20,1.75,17
8873,122.0,-13.25,0.0,30,2,16,1.25,5
8874,117.78,-11.59,0.0,60,1,10,4.25,10
8875,0.0,0.0,83.33333333,110,0,11,0.5,11
8876,120.26,-12.6,0.0,180,2,17,8.5,16
8877,121.53,-13.08,0.0,100,2,16,3.5,16
8878,119.24,-12.2,0.0,150,1,11,1.0,16
8879,120.0,-12.5,0.0,130,2,4,2.75,14
8880,118.33,-11.83,0.0,40,1,11,6.0,2
8881,100.56,-0.55,0.0,180,0,1,9.0,19
8882,118.85,-12.04,0.0,180,2,3,5.25,4
8883,100.83,-0.81,0.0,120,0,7,2.5,14
8884,119.29,-12.22,0.0,170,2,9,3.0,2
8885,0.0,0.0,83.33333333,60,0,8,9.5,19
8886,119.17,-12.17,0.0,160,2,12,0.5,11
8887,119.69,-12.38,0.0,150,2,4,3.75,8
8888,101.11,-1.08,0.0,90,0,18,1.25,8
8889,120.0,-12.5,0.0,10,2,13,3.75,20
8890,121.22,-12.97,0.0,180,1,19,1.0,12
8891,0.0,0.0,83.33333333,180,0,15,6.25,3
8892,118.94,-12.08,0.0,120,1,8,3.0,5
8893,118.37,-11.84,0.0,90,1,2,6.5,14
8894,121.33,-13.01,0.0,10,2,18,2.75,18
8895,119.1,-12.14,0.0,170,1,6,0.5,7
8896,118.0,-11.69,0.0,20,2,19,6.75,12
8897,120.5,-12.69,0.0,200,2,13,1.25,7
8898,119.04,-12.12,0.0,160,2,5,8.75,14
8899,120.6,-12.73,0.0,100,2,10,8.25,7
8900,119.88,-12.45,0.0,170,2,9,3.75,2
8901,120.22,-12.59,0.0,30,2,16,8.5,10
8902,102.0,-1.89,0.0,50,0,10,10.0,14
8903,120.52,-12.7,0.0,90,2,12,7.75,8
8904,123.33,-13.73,0.0,20,2,17,2.5,20
8905,119.7,-12.38,0.0,90,2,4,0.75,6
8906,119.45,-12.28,0.0,110,2,1,4.5,18
8907,120.67,-12.76,0.0,90,2,1,9.5,5
8908,119.96,-12.49,0.0,180,1,12,7.75,15
8909,123.33,-13.73,0.0,10,1,14,6.0,18
8910,119.89,-12.46,0.0,60,2,7,5.0,12
8911,120.48,-12.68,0.0,140,2,4,1.5,6
8912,120.25,-12.6,0.0,80,1,17,0.0,1
8913,117.56,-11.5,0.0,30,1,9,1.75,18
8914,121.78,-13.17,0.0,180,1,16,7.0,2
8915,120.22,-12.59,0.0,150,1,12,4.5,17
8916,119.33,-12.24,0.0,80,1,2,4.5,5
8917,119.78,-12.41,0.0,90,2,7,1.5,19
8918,119.3,-12.22,0.0,180,1,5,2.5,9
8919,121.41,-13.04,0.0,90,1,10,0.75,12
8920,119.5,-12.3,0.0,160,2,11,6.75,12
8921,121.47,-13.06,0.0,100,1,14,1.0,2
8922,121.0,-12.88,0.0,40,1,2,2.25,2
8923,120.17,-12.56,0.0,120,2,17,1.0,12
8924,116.67,-11.11,0.0,10,1,7,0.5,15
8925,118.0,-11.69,0.0,140,2,16,4.0,16
8926,118.48,-11.89,0.0,110,1,13,3.25,5
8927,100.77,-0.75,0.0,130,0,16,9.0,6
8928,120.08,-12.53,0.0,80,2,12,8.25,6
8929,101.67,-1.59,0.0,60,0,17,8.75,7
8930,119.2,-12.18,0.0,150,1,9,2.5,3
8931,121.83,-13.19,0.0,40,2,7,3.75,5
8932,120.2,-12.58,0.0,100,1,3,4.0,19
8933,0.0,0.0,83.33333333,40,0,13,3.75,10
8934,122.22,-13.33,0.0,60,2,6,3.25,2
8935,118.44,-11.87,0.0,60,1,19,0.0,7
8936,121.52,-13.08,0.0,70,2,12,5.0,20
8937,120.22,-12.59,0.0,30,1,20,5.75,20
8938,120.62,-12.74,0.0,130,1,7,8.25,10
8939,119.94,-12.48,0.0,110,2,9,9.25,3
8940,118.17,-11.76,0.0,40,1,16,7.25,7
8941,119.6,-12.34,0.0,50,2,10,3.75,10
8942,0.0,0.0,83.33333333,90,0,3,10.0,15
8943,120.67,-12.76,0.0,200,2,6,6.25,8
8944,120.04,-12.52,0.0,150,1,19,2.25,5
8945,121.67,-13.13,0.0,100,1,5,4.0,19
8946,118.67,-11.97,0.0,50,2,7,6.25,1
8947,101.43,-1.37,0.0,70,0,5,1.25,6
8948,0.0,0.0,83.33333333,10,0,18,7.25,15
8949,120.52,-12.7,0.0,90,1,12,1.5,9
8950,120.7,-12.77,0.0,190,1,13,9.5,15
8951,118.92,-12.07,0.0,160,2,16,4.0,16
8952,119.5,-12.3,0.0,40,2,15,0.5,15
8953,0.0,0.0,83.33333333,150,0,1,5.25,20
8954,0.0,0.0,83.33333333,160,0,10,9.75,18
8955,119.3,-12.22,0.0,200,2,7,2.25,12
8956,118.33,-11.83,0.0,120,1,18,7.5,4
8957,121.07,-12.91,0.0,150,2,9,2.0,2
8958,100.67,-0.65,0.0,150,0,8,0.5,16
8959,100.56,-0.55,0.0,180,0,12,3.75,3
8960,119.5,-12.3,0.0,40,1,14,6.75,17
8961,0.0,0.0,83.33333333,40,0,8,4.5,18
8962,119.04,-12.12,0.0,90,2,2,4.75,14
8963,119.76,-12.41,0.0,170,2,1,9.5,11
8964,119.58,-12.34,0.0,160,1,8,7.25,18
8965,120.48,-12.68,0.0,70,1,17,0.5,13
8966,110.0,-7.69,0.0,10,0,7,4.25,16
8967,0.0,0.0,83.33333333,20,0,20,2.25,4
8968,121.27,-12.98,0.0,100,1,11,3.0,15
8969,0.0,0.0,83.33333333,90,0,4,7.25,12
8970,121.33,-13.01,0.0,30,1,9,6.25,8
8971,120.77,-12.8,0.0,130,1,4,9.75,7
8972,0.0,0.0,83.33333333,130,0,14,10.0,5
8973,122.67,-13.49,0.0,10,2,19,6.5,2
8974,100.77,-0.75,0.0,130,0,8,9.5,13
8975,120.21,-12.58,0.0,130,2,4,1.75,8
8976,119.54,-12.32,0.0,160,2,18,7.75,19
8977,121.83,-13.19,0.0,80,1,10,5.25,6
8978,118.95,-12.08,0.0,140,1,2,8.0,3
8979,119.33,-12.24,0.0,40,2,9,1.0,11
8980,118.95,-12.08,0.0,70,1,4,8.5,1
8981,120.82,-12.82,0.0,130,1,11,9.5,18
8982,120.48,-12.68,0.0,70,1,6,5.0,17
8983,100.53,-0.52,0.0,190,0,1,5.5,5
8984,120.25,-12.6,0.0,190,2,17,6.0,13
8985,120.67,-12.76,0.0,10,1,12,3.0,5
8986,120.72,-12.78,0.0,120,1,6,5.5,16
8987,0.0,0.0,83.33333333,90,0,16,9.5,7
8988,119.38,-12.26,0.0,130,2,17,5.75,17
8989,119.33,-12.24,0.0,200,2,10,8.0,2
8990,120.27,-12.6,0.0,50,2,9,2.5,18
8991,120.12,-12.55,0.0,170,2,13,8.0,5
8992,119.64,-12.36,0.0,130,2,8,0.5,4
8993,121.73,-13.16,0.0,50,2,17,8.75,3
8994,121.33,-13.01,0.0,10,1,11,4.25,1
8995,118.89,-12.06,0.0,120,2,6,1.75,5
8996,0.0,0.0,83.33333333,40,0,8,8.75,19
8997,119.33,-12.24,0.0,10,1,16,0.0,4
8998,119.17,-12.17,0.0,120,1,14,3.25,5
8999,115.33,-10.5,0.0,10,2,18,2.0,4
9000,120.43,-12.67,0.0,170,1,3,5.25,5
9001,120.1,-12.54,0.0,200,2,7,0.0,1
9002,120.44,-12.67,0.0,120,2,2,5.5,18
9003,119.78,-12.41,0.0,90,1,16,2.5,3
9004,120.48,-12.69,0.0,110,1,4,4.75,6
9005,0.0,0.0,83.33333333,180,0,18,0.75,2
9006,0.0,0.0,83.33333333,20,0,16,8.5,2
9007,119.93,-12.47,0.0,90,2,5,8.0,3
9008,100.5,-0.49,0.0,200,0,18,2.5,6
9009,118.56,-11.92,0.0,120,1,12,6.75,15
9010,121.15,-12.94,0.0,110,2,3,4.0,1
9011,0.0,0.0,83.33333333,40,0,5,5.0,8
9012,119.67,-12.37,0.0,20,1,20,3.5,13
9013,119.33,-12.24,0.0,80,1,5,1.0,4
9014,120.86,-12.83,0.0,140,1,8,3.0,17
9015,119.75,-12.4,0.0,160,1,4,9.25,9
9016,0.0,0.0,83.33333333,10,0,18,5.25,4
9017,123.25,-14.1,0.0,140,1,4,0.0,7
9018,0.0,0.0,83.33333333,20,0,12,7.5,14
9019,119.76,-12.41,0.0,170,1,12,6.25,10
9020,112.67,-9.18,0.0,10,2,12,6.25,2
9021,0.0,0.0,83.33333333,40,0,16,5.75,6
9022,120.19,-12.57,0.0,140,1,11,5.25,4
9023,0.0,0.0,83.33333333,30,0,4,2.5,12
9024,118.7,-11.98,0.0,180,2,6,7.5,2
9025,120.29,-12.61,0.0,70,2,10,5.5,9
9026,119.88,-12.45,0.0,170,1,19,2.75,6
9027,119.22,-12.19,0.0,120,1,4,3.75,9
9028,0.0,0.0,83.33333333,150,0,13,1.0,17
9029,119.33,-12.24,0.0,10,2,3,5.0,15
9030,121.13,-12.93,0.0,100,1,4,4.75,14
9031,0.0,0.0,83.33333333,130,0,3,0.5,10
9032,120.07,-12.53,0.0,90,1,18,0.0,17
9033,0.0,0.0,83.33333333,70,0,20,0.5,4
9034,121.06,-12.91,0.0,170,1,14,5.0,20
9035,120.0,-12.5,0.0,30,2,9,4.25,17
9036,120.0,-12.5,0.0,20,2,1,9.0,1
9037,120.46,-12.68,0.0,130,2,2,7.0,11
9038,0.0,0.0,83.33333333,70,0,3,8.0,17
9039,0.0,0.0,83.33333333,70,0,9,9.0,7
9040,0.0,0.0,83.33333333,80,0,10,4.25,1
9041,0.0,0.0,83.33333333,90,0,9,8.0,18
9042,119.25,-12.2,0.0,160,2,18,3.0,14
9043,0.0,0.0,83.33333333,110,0,13,4.75,2
9044,121.38,-13.03,0.0,140,2,1,10.0,17
9045,118.98,-12.09,0.0,190,1,4,5.0,13
9046,119.52,-12.31,0.0,70,2,14,7.25,11
9047,120.27,-12.6,0.0,50,1,11,8.0,9
9048,0.0,0.0,83.33333333,190,0,14,9.5,5
9049,119.33,-12.24,0.0,140,1,20,8.5,15
9050,120.22,-12.59,0.0,60,2,10,7.0,19
9051,120.48,-12.68,0.0,70,2,11,6.75,16
9052,0.0,0.0,83.33333333,10,0,5,6.25,17
9053,117.78,-11.59,0.0,60,2,3,2.75,8
9054,120.1,-12.54,0.0,140,2,3,3.25,20
9055,119.4,-12.26,0.0,190,2,20,1.0,1
9056,0.0,0.0,83.33333333,30,0,5,5.0,18
9057,100.91,-0.88,0.0,110,0,16,9.75,13
9058,100.59,-0.58,0.0,170,0,18,0.25,12
9059,116.0,-10.81,0.0,20,2,10,9.5,4
9060,0.0,0.0,83.33333333,200,0,7,3.25,2
9061,100.53,-0.52,0.0,190,0,7,6.0,5
9062,101.43,-1.37,0.0,140,0,18,3.25,17
9063,120.77,-12.8,0.0,200,2,19,4.5,18
9064,119.89,-12.46,0.0,60,1,17,5.25,8
9065,0.0,0.0,83.33333333,200,0,16,0.0,10
9066,119.56,-12.32,0.0,30,1,2,6.0,19
9067,118.37,-11.84,0.0,90,1,11,0.0,14
9068,121.33,-13.01,0.0,10,1,4,2.75,7
9069,0.0,0.0,83.33333333,170,0,10,6.5,20
9070,0.0,0.0,83.33333333,130,0,19,10.0,17
9071,100.53,-0.52,0.0,190,0,6,7.5,15
9072,120.12,-12.55,0.0,170,2,5,9.5,10
9073,120.51,-12.7,0.0,130,1,19,4.75,3
9074,121.0,-12.88,0.0,60,2,18,6.25,4
9075,122.33,-13.37,0.0,20,1,16,9.75,18
9076,119.33,-12.24,0.0,110,2,4,4.5,13
9077,119.51,-12.31,0.0,150,1,4,8.75,5
9078,120.47,-12.68,0.0,100,2,5,10.0,13
9079,0.0,0.0,83.33333333,80,0,17,0.25,2
9080,120.22,-12.59,0.0,60,2,14,2.75,9
9081,119.67,-12.37,0.0,120,1,1,10.0,4
9082,0.0,0.0,83.33333333,120,0,9,7.5,11
9083,120.28,-12.61,0.0,120,1,8,0.75,13
9084,119.33,-12.24,0.0,110,1,1,1.25,3
9085,119.63,-12.35,0.0,180,2,12,0.5,9
9086,120.4,-12.66,0.0,100,1,6,0.25,5
9087,120.95,-12.87,0.0,70,1,20,0.25,20
9088,100.91,-0.88,0.0,110,0,6,2.75,14
9089,100.63,-0.61,0.0,160,0,17,3.75,6
9090,118.76,-12.0,0.0,70,1,2,1.5,4
9091,119.54,-12.32,0.0,190,2,6,4.5,1
9092,119.33,-12.24,0.0,70,1,7,8.5,6
9093,0.0,0.0,83.33333333,140,0,12,7.75,13
9094,0.0,0.0,83.33333333,30,0,7,0.75,19
9095,101.25,-1.2,0.0,160,0,14,4.0,14
9096,101.11,-1.08,0.0,90,0,3,9.75,6
9097,0.0,0.0,83.33333333,10,0,4,6.75,13
9098,0.0,0.0,83.33333333,20,0,7,1.25,16
9099,101.11,-1.08,0.0,180,0,19,5.75,10
9100,126.0,-14.61,0.0,10,2,9,0.5,13
9101,119.94,-12.48,0.0,110,1,11,4.25,14
9102,120.59,-12.73,0.0,170,2,16,7.25,7
9103,118.83,-12.03,0.0,80,1,7,7.25,18
9104,0.0,0.0,83.33333333,30,0,15,0.5,2
9105,118.56,-11.92,0.0,60,2,16,0.25,7
9106,119.4,-12.26,0.0,200,1,20,5.5,14
9107,120.04,-12.51,0.0,180,2,12,5.0,1
9108,119.06,-12.13,0.0,170,2,11,1.5,19
9109,121.0,-12.88,0.0,140,1,1,0.5,13
9110,121.29,-12.99,0.0,170,2,1,2.75,13
9111,121.17,-12.95,0.0,80,2,13,7.5,15
9112,100.91,-0.88,0.0,110,0,20,10.0,4
9113,122.42,-13.41,0.0,110,1,17,1.25,8
9114,120.41,-12.66,0.0,130,1,19,3.5,7
9115,118.24,-11.79,0.0,110,2,19,2.0,19
9116,0.0,0.0,83.33333333,120,0,4,8.5,3
9117,0.0,0.0,83.33333333,170,0,20,6.5,16
9118,122.67,-13.49,0.0,10,1,7,6.5,15
9119,0.0,0.0,83.33333333,190,0,18,3.75,17
9120,119.0,-12.1,0.0,60,2,19,9.25,16
9121,120.36,-12.64,0.0,130,1,2,3.25,10
9122,119.82,-12.43,0.0,110,2,8,8.75,3
9123,119.23,-12.2,0.0,130,2,17,5.0,9
9124,120.63,-12.74,0.0,170,1,4,2.25,20
9125,121.42,-13.04,0.0,80,2,20,1.5,19
9126,121.47,-13.06,0.0,50,2,18,1.0,12
